ID,StartDate,EndDate,Duration (in seconds),Finished,UserLanguage,Consent,racism.1-pAction,racism.1-pBeliefs,racism.1-agreement,racism.2-pAction,racism.2-pBeliefs,racism.2-agreement,racism.3-pAction,racism.3-pBeliefs,racism.3-agreement,racism.4-pAction,racism.4-pBeliefs,racism.4-agreement,racism.5-pAction,racism.5-pBeliefs,racism.5-agreement,racism.6-pAction,racism.6-pBeliefs,racism.6-agreement,racism.7-pAction,racism.7-pBeliefs,racism.7-agreement,racism.8-pAction,racism.8-pBeliefs,racism.8-agreement,racism.9-pAction,racism.9-pBeliefs,racism.9-agreement,racism.10-pAction,racism.10-pBeliefs,racism.10-agreement,racism.11-pAction,racism.11-pBeliefs,racism.11-agreement,racism.12-pAction,racism.12-pBeliefs,racism.12-agreement,racism.13-pAction,racism.13-pBeliefs,racism.13-agreement,racism.14-pAction,racism.14-pBeliefs,racism.14-agreement,racism.15-pAction,racism.15-pBeliefs,racism.15-agreement,racism.16-pAction,racism.16-pBeliefs,racism.16-agreement,racism.17-pAction,racism.17-pBeliefs,racism.17-agreement,racism.18-pAction,racism.18-pBeliefs,racism.18-agreement,racism.19-pAction,racism.19-pBeliefs,racism.19-agreement,racism.20-pAction,racism.20-pBeliefs,racism.20-agreement,racism.21-pAction,racism.21-pBeliefs,racism.21-agreement,racism.22-pAction,racism.22-pBeliefs,racism.22-agreement,racism.23-pAction,racism.23-pBeliefs,racism.23-agreement,racism.24-pAction,racism.24-pBeliefs,racism.24-agreement,racism.24-comp,Gender,Age,Education,Experience-racism,freeWill,determinism,politics,MoralRealism
879,2026-03-15 22:28:33,2026-03-15 22:35:20,407,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,1,60,7,2,6,7,3,1
880,2026-03-15 22:25:25,2026-03-15 22:35:20,594,1,EN-GB,1,,,,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,24,4,2,7,5,3,2
881,2026-03-15 22:29:23,2026-03-15 22:35:23,359,1,EN-GB,1,,,,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,56,2,1,6,6,6,2
882,2026-03-15 22:31:55,2026-03-15 22:35:33,217,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,,,,,,,,,,1,2,52,4,2,2,3,4,2
883,2026-03-15 22:28:17,2026-03-15 22:35:33,435,1,EN-GB,1,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70,2,2,7,7,7,1
884,2026-03-15 22:33:11,2026-03-15 22:35:39,148,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,13,,,,,,,,,,,,,1,2,45,1,1,6,5,3,1
885,2026-03-15 22:29:54,2026-03-15 22:35:39,344,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,46,4,1,7,6,1,2
886,2026-03-15 22:29:01,2026-03-15 22:35:43,402,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,11,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,29,4,1,6,6,3,2
887,2026-03-15 22:33:07,2026-03-15 22:35:47,160,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,43,5,1,5,5,2,2
888,2026-03-15 22:30:31,2026-03-15 22:35:53,322,1,EN-GB,1,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,49,5,2,6,5,2,1
889,2026-03-15 22:34:31,2026-03-15 22:36:10,98,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,7,,,,,,,,,,,,,,,,,,,1,2,22,2,2,6,7,6,2
890,2026-03-15 22:30:56,2026-03-15 22:36:15,318,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,1,45,5,1,7,7,6,3
891,2026-03-15 22:33:37,2026-03-15 22:36:19,161,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,1,30,2,2,7,4,1,1
892,2026-03-15 22:29:00,2026-03-15 22:36:22,441,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,1,51,2,2,7,5,5,2
893,2026-03-15 22:29:47,2026-03-15 22:36:24,396,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,62,2,1,5,7,6,2
894,2026-03-15 22:33:57,2026-03-15 22:36:25,148,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,10,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,31,6,3,6,5,5,1
895,2026-03-15 22:32:08,2026-03-15 22:36:30,262,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,3,2,5,5,4,2
896,2026-03-15 22:33:23,2026-03-15 22:36:35,191,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,49,2,2,7,7,2,2
897,2026-03-15 22:33:34,2026-03-15 22:36:36,182,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,57,5,1,5,3,2,1
898,2026-03-15 22:30:36,2026-03-15 22:36:37,361,1,EN-GB,1,,,,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46,2,2,4,4,1,1
899,2026-03-15 22:26:19,2026-03-15 22:36:38,618,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,7,,,,,,,,,,,,,,,,,,,,,,1,1,26,4,2,4,3,4,2
900,2026-03-15 22:33:55,2026-03-15 22:36:39,164,1,EN-GB,1,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,54,2,2,7,5,2,2
901,2026-03-15 22:31:46,2026-03-15 22:36:42,296,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,47,4,1,7,7,1,2
902,2026-03-15 22:31:39,2026-03-15 22:36:46,307,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,39,5,1,5,5,1,2
903,2026-03-15 22:33:01,2026-03-15 22:36:47,226,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,1,36,4,1,6,5,6,1
904,2026-03-15 22:27:13,2026-03-15 22:36:50,577,1,EN-GB,1,,,,,,,10,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,4,2,6,5,2,2
905,2026-03-15 22:31:38,2026-03-15 22:36:54,316,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,13,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,39,2,3,7,7,4,3
906,2026-03-15 22:28:16,2026-03-15 22:37:01,524,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,35,5,2,7,7,7,1
907,2026-03-15 22:27:41,2026-03-15 22:37:04,562,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,30,2,2,1,3,4,2
908,2026-03-15 22:18:32,2026-03-15 22:37:04,1112,1,EN-GB,1,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,40,4,2,5,5,6,1
909,2026-03-15 22:32:39,2026-03-15 22:37:10,270,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,5,2,5,6,1,2
910,2026-03-15 22:34:19,2026-03-15 22:37:11,171,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,58,2,1,7,7,7,2
911,2026-03-15 22:34:08,2026-03-15 22:37:13,184,1,EN-GB,1,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,34,4,2,7,3,1,2
912,2026-03-15 22:30:23,2026-03-15 22:37:13,410,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,25,4,2,7,7,7,1
913,2026-03-15 22:27:36,2026-03-15 22:37:20,584,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,5,1,5,5,3,2
914,2026-03-15 22:28:00,2026-03-15 22:37:22,561,1,EN-GB,1,,,,,,,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41,3,2,6,5,2,3
915,2026-03-15 22:31:04,2026-03-15 22:37:23,379,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,64,3,2,7,7,3,3
916,2026-03-15 22:33:23,2026-03-15 22:37:26,243,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,13,,,,1,2,54,2,2,5,5,5,2
917,2026-03-15 22:32:38,2026-03-15 22:37:27,288,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,1,1,55,4,2,7,4,1,2
918,2026-03-15 22:33:17,2026-03-15 22:37:32,254,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,1,43,4,2,7,5,1,1
919,2026-03-15 22:33:49,2026-03-15 22:37:45,235,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,,,,1,1,33,4,1,5,4,1,1
920,2026-03-15 22:33:08,2026-03-15 22:37:53,284,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,12,,,,,,,,,,,,,1,1,60,2,1,3,6,6,2
921,2026-03-15 22:33:58,2026-03-15 22:37:53,234,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,28,4,2,6,4,1,2
922,2026-03-15 22:32:28,2026-03-15 22:37:54,325,1,EN-GB,1,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,48,3,2,7,7,4,1
923,2026-03-15 22:34:01,2026-03-15 22:37:54,233,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,50,3,2,5,4,4,3
924,2026-03-15 22:33:46,2026-03-15 22:37:55,248,1,EN-GB,1,,,,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,57,3,1,6,6,3,2
925,2026-03-15 22:33:29,2026-03-15 22:38:04,274,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,39,4,2,4,3,5,1
926,2026-03-15 22:34:37,2026-03-15 22:38:14,217,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,13,,,,,,,,,,,,,,,,,,,,,,,,,1,2,28,3,3,4,7,4,3
927,2026-03-15 22:34:12,2026-03-15 22:38:15,242,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,1,52,2,2,6,7,5,2
928,2026-03-15 22:25:21,2026-03-15 22:38:15,774,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,20,2,1,7,7,4,3
929,2026-03-15 22:35:05,2026-03-15 22:38:16,190,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,2,51,5,1,6,3,3,2
930,2026-03-15 22:34:03,2026-03-15 22:38:17,253,1,EN-GB,1,,,,,,,,,,1,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38,2,1,5,3,6,1
931,2026-03-15 22:27:04,2026-03-15 22:38:20,675,1,EN-GB,1,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,67,2,1,7,7,4,1
932,2026-03-15 22:34:53,2026-03-15 22:38:22,208,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,32,2,2,4,4,4,2
933,2026-03-15 22:34:00,2026-03-15 22:38:35,275,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,9,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,24,2,2,7,7,3,2
934,2026-03-15 22:32:11,2026-03-15 22:38:36,384,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,58,5,2,6,4,6,2
935,2026-03-15 22:25:48,2026-03-15 22:38:43,775,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,2,38,2,2,7,7,7,1
936,2026-03-15 22:36:36,2026-03-15 22:38:49,132,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,57,5,2,4,3,1,1
937,2026-03-15 22:35:34,2026-03-15 22:38:54,199,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,53,3,2,7,7,5,2
938,2026-03-15 22:36:18,2026-03-15 22:39:04,165,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,2,24,2,2,7,7,1,2
939,2026-03-15 22:33:08,2026-03-15 22:39:14,366,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,51,4,2,6,4,3,2
940,2026-03-15 22:32:26,2026-03-15 22:39:16,410,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,8,,,,,,,,,,,,,,,,,,,1,2,18,2,2,5,3,3,1
941,2026-03-15 22:23:45,2026-03-15 22:39:18,933,1,EN-GB,1,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,4,1,7,6,2,1
942,2026-03-15 22:35:27,2026-03-15 22:39:20,232,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,2,1,6,4,1,2
943,2026-03-15 22:36:17,2026-03-15 22:39:20,183,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,38,4,2,7,5,4,2
944,2026-03-15 22:30:09,2026-03-15 22:39:20,551,1,EN-GB,1,,,,,,,,,,1,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,33,2,2,7,6,6,1
945,2026-03-15 22:36:19,2026-03-15 22:39:24,184,1,EN-GB,1,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,26,4,2,4,3,2,2
946,2026-03-15 22:30:54,2026-03-15 22:39:25,510,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,,,,1,2,55,4,2,7,7,7,1
947,2026-03-15 22:35:15,2026-03-15 22:39:28,252,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,,,,,,,1,1,47,4,2,6,4,7,2
948,2026-03-15 22:36:49,2026-03-15 22:39:28,159,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,35,4,2,5,5,3,2
949,2026-03-15 22:32:08,2026-03-15 22:39:31,443,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,2,55,3,1,6,5,2,1
950,2026-03-15 22:32:36,2026-03-15 22:39:34,417,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,13,,,,,,,,,,,,,,,,,,,1,2,54,4,2,5,5,6,1
951,2026-03-15 22:36:24,2026-03-15 22:39:40,195,1,EN-GB,1,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,28,4,2,7,7,4,3
952,2026-03-15 22:37:32,2026-03-15 22:39:49,136,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,12,,,,,,,,,,,,,,,,,,,1,2,31,3,2,2,2,1,2
953,2026-03-15 22:34:29,2026-03-15 22:39:49,319,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,7,,,,,,,,,,,,,,,,1,1,51,5,2,7,7,1,2
954,2026-03-15 22:30:27,2026-03-15 22:39:50,562,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,9,,,,,,,,,,,,,,,,,,,,,,1,1,39,2,2,5,3,2,1
955,2026-03-15 22:25:32,2026-03-15 22:39:53,861,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,23,5,2,1,1,7,2
956,2026-03-15 22:27:07,2026-03-15 22:40:00,772,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,8,,,,,,,,,,,,,,,,1,2,77,4,2,6,6,4,2
957,2026-03-15 22:32:14,2026-03-15 22:40:00,465,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,13,,,,,,,,,,,,,,,,,,,1,1,40,4,2,5,5,5,2
958,2026-03-15 22:33:26,2026-03-15 22:40:02,395,1,EN-GB,1,,,,,,,,,,,,,2,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,4,1,5,3,3,3
959,2026-03-15 22:37:02,2026-03-15 22:40:11,188,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,2,62,4,2,1,1,3,2
960,2026-03-15 22:34:54,2026-03-15 22:40:14,319,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,2,47,5,2,6,6,3,2
961,2026-03-15 22:36:11,2026-03-15 22:40:15,244,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,1,41,2,1,6,5,4,3
962,2026-03-15 22:34:46,2026-03-15 22:40:17,330,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,60,3,1,7,6,6,1
963,2026-03-15 22:31:04,2026-03-15 22:40:27,563,1,EN-GB,1,,,,,,,,,,,,,,,,,,,7,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,26,2,2,6,6,1,2
964,2026-03-15 22:35:14,2026-03-15 22:40:29,315,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,34,3,1,7,2,1,2
965,2026-03-15 22:37:56,2026-03-15 22:40:34,157,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,2,3,5,4,4,2
966,2026-03-15 22:35:31,2026-03-15 22:40:35,304,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,2,22,3,1,5,5,4,2
967,2026-03-15 22:32:19,2026-03-15 22:40:36,496,1,EN-GB,1,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,58,2,2,7,7,7,1
968,2026-03-15 22:37:03,2026-03-15 22:40:42,218,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,2,28,4,1,4,5,4,2
969,2026-03-15 22:35:16,2026-03-15 22:40:51,334,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,13,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,20,2,2,5,6,5,2
970,2026-03-15 22:37:09,2026-03-15 22:40:52,222,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,2,48,5,1,6,6,2,2
971,2026-03-15 22:32:42,2026-03-15 22:40:53,491,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,2,35,5,3,6,6,5,1
972,2026-03-15 22:34:51,2026-03-15 22:40:54,362,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,13,,,,,,,,,,,,,,,,,,,,,,,,,1,1,26,2,1,5,5,4,1
973,2026-03-15 22:37:54,2026-03-15 22:40:56,182,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,12,,,,,,,1,2,50,6,1,6,4,5,1
974,2026-03-15 22:34:18,2026-03-15 22:41:01,402,1,EN-GB,1,,,,12,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46,4,3,5,4,4,3
975,2026-03-15 22:37:17,2026-03-15 22:41:09,232,1,EN-GB,1,,,,,,,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,47,2,2,6,6,5,1
976,2026-03-15 22:35:33,2026-03-15 22:41:19,345,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,2,1,7,3,5,1
977,2026-03-15 22:30:53,2026-03-15 22:41:22,628,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,12,,,,,,,,,,,,,,,,,,,,,,1,1,26,4,1,7,5,3,2
